0	59.85	101.58	94.462	107.71	103.39	107.14	20.688	116.75	38.419	116.76	11.225	93.097	91.285	68.015	69.469	80.629	92.466	95.153	84.481	98.453	88.707	99.77	77.885	106.36	100.17	103.71	99.177	100.81	100.01	111.26	116.25	115.73	109.24	115.88	124.36	113.19	114.37	122.43	128.4	121.4	121.64	116.44	119.9	57.723	65.955	100.96	121.61	130.06	55.606	54.955	57.663	106.02	87.413	95.776	100.89	106.27	119.44	104.93	100.42	114.59	46.13	123.48	50.606	105.93	123.99	41.449	48.836	49.092	34.147	44.227	92.677	118.88	116.17	123.82	25.807	21.84	24.495	33.541	45.1	24.819	45.837	74.095	59.372	55.642	56.675	71.372	97.719	111.81	117.46	110.19	109.56	48.187	57.896	118.03	121.53	100.58	110.43	68.103	104.88	61.814	83.018	99.78	111.35	104.87	122.96	82.692	118.48	127.94	80.212	104.4	107.31	116.01	75.293	130.77	126.15	109.66	84.581	125.57	127.03	110.09	112.51	110.28	126.29	118.42	110.79	113.64	119.19	117.02	23.622	91.351	81.786	74.027	78.46	91.771	64.413	77.272	83.702	33.541	37.908	47.053	40.669	58.583	57.411	66.678	50.537	72.863	44.632	49.749	78.403	63.961	74.565	78.218	74.572	74.424	97.478	90.648	71.652	79.057	84.758	97.801	85.463	81.799	98.148	102.42	98.061	102.15	96.675	100.34	63.23	71.218	81.915	92.369	67.007	85.988	75.013	89.833	101.61	73.79	105.21	107.97	114.27	127.28	107.29	127.27	109.68	128.77	125.78	117.03	131.77	124.06	128.9	120.1	110.03	122.03	120.95	69.361	106.57	93.386	101.92	102.57	105.77	102.98	129.22	104.47	111.24	101.73	121.75	132.27	116.86	105.28	32.573	36.222	107.67	111.99	71.19	111.65	129.2	113.72	68.22	23.431	97.463	95.1	32.588	24.29	71.232	89.275	92.612	102.99	102.62	112.08	116.71	102.07	41.785	90.338	42.743	83.156	36.742	80.585	65.246	87.926	105.38	98.153	52.735	82.517	90.1	74.659	92.822	78.23	88.837	70.569	93.338	53.442	90.05	46.733	91.946	53.722	95.922	66.317	83.301	55.884	73.811	68.411	76.896	45.793	79.862	59.975	76.053	60.299	74.572	52.962	78.613	52.735	88.067	48.596	72.087	41.93	92.492	43.286	82.586	51.12	63.333	60.758	54.805	71.169	41.107	93.228	32.583	86.052	92.673	96.586	19.945	28.267	33.691	58.524	68.061	47.504	65.657	42.547	65.306
59.85	0	135.62	49	115.43	94.921	98.722	76.066	109.48	92.661	140.52	50.02	84.694	101.43	94.963	88.125	101.1	105.56	113.45	88.436	105	95.797	96.933	92.855	115.22	107.21	104.31	100.65	106.93	112.52	101.59	118.97	111.02	105.39	104.93	122.81	102.47	112.2	117.43	127.81	111.48	115.47	121.41	110.01	95.885	98.742	105.35	121.81	126.67	105.37	98.356	98.778	121.08	107.21	121.54	117.56	122.23	127.72	118.55	110.63	123.39	72.484	126.86	85.656	101.45	117.86	82.28	93.193	75.802	74.833	69.843	90.216	119.61	112.42	110.1	83.355	69	73.28	86.585	100.13	60.083	52.488	124.92	58.966	107.58	45.453	59.85	129.7	146.57	157.92	153.59	137.69	58.327	50.06	146.79	155.34	138.2	145.03	58.788	143.17	56.965	83.054	136.92	140.36	138.02	159.51	66.212	151.05	161.11	70.37	137.16	141.57	149.24	61.082	158.56	145.54	136.21	62.562	147.44	145.91	79.41	127.41	90.962	144.42	93.862	115.92	123.33	117.41	106.18	57.706	82.225	60.341	76.851	85.802	69.613	12.369	32.14	40.447	29.85	31.417	18.493	19.698	35.581	16.673	30.594	33.823	49.346	45.629	26.325	43.37	29.682	41.4	51.536	37.776	45.967	61.27	59.825	62.769	54.037	44.788	59.102	50.931	61.098	65.612	64.684	61.758	70.951	70.128	66.551	76.263	112.31	113.3	135.96	71.134	126.08	110.44	138.11	147.31	69.821	128.41	133.31	142.75	137.52	88.578	154.41	84.101	149.65	136.86	96.835	154.2	131.11	140.98	104.13	89.521	135.03	103.09	113.97	147.58	124.89	123.6	130.96	129	125.77	153.77	121.79	128.46	146.29	140.92	157.97	137.18	97.867	59.287	68.22	97.37	93.856	120.64	130.8	144.56	97.191	54.203	67.683	82.42	89.543	46.282	40.125	76.59	113.96	83.409	85.053	79.681	92.715	121.37	78.396	86.116	99.05	82.104	94.599	57.498	75.193	111.16	132.03	131.35	118.63	91.176	100.3	115.33	110.44	116.88	112.28	103.93	97.826	101.73	86.776	100.32	84.107	106.46	93.145	110.65	103.08	98.087	89.247	92.336	88.961	78.708	67.372	90.83	84.196	92.79	85.872	84.03	76.583	84.321	75.439	78.89	56.247	69.527	31.034	60.968	25.062	52.521	54.252	59.995	34.311	27.263	40.394	41.998	69.111	34.556	64.815	82.714	75.477	43.251	60.754	56.629	39.49	45.993	36.906	47.356	52.59	61.74
101.58	135.62	0	133.26	59.245	83.57	82.474	89.185	83.03	73.308	27	101.4	118.24	84.22	103.93	107	102.34	116.31	109.95	116.43	115.29	107.32	123.49	83.558	108.78	102.06	114.06	101.56	94.393	75.717	120.93	106.53	115.3	102.47	117.31	105.56	109.7	89.146	98.717	94.963	102.04	93.386	94.583	95.089	87.441	91.324	65.062	80.125	85.118	67.335	70.043	59.607	101.09	75.664	60.341	81.419	76.544	96.654	45.88	50.735	54.644	80.585	83.654	93.172	80.337	88.64	96.364	83.217	100.42	87.464	90.675	75.717	72.153	77.576	98.087	94.541	107.5	93.027	80.019	68.527	97.929	115.8	53.535	123.3	57.219	127	132.99	83.97	66.28	54.672	35.93	77.318	81.792	100.17	74.525	64.07	35.637	48.135	102.65	28.107	91.744	96.675	18.055	58.189	39.56	32.031	108.75	40.915	49.749	98.01	18.055	10.817	29.547	97.165	61.262	78.975	42.532	108.63	61.262	69.814	122.09	43.681	105.62	41.243	117.45	59.699	53.749	74.337	88.436	85.053	108.52	122.58	88.057	79.511	117.74	130.43	126.32	126.36	122.72	120.17	131.63	120.52	124.92	130.53	133.89	109	125.1	93.306	110.58	135.59	119.34	122.91	114.87	119.07	111.32	133.29	122.15	84.959	104.34	122.3	129.9	116.27	98.087	121.7	126.37	121.42	117.23	107.37	118.83	118.85	73.58	89.521	64.607	119.77	71.12	77.852	52.154	50.784	119.02	91.771	66.821	17.748	82.432	111.4	29.394	119.45	47.212	70.498	115.49	40.274	71.176	62.944	108.85	102.18	52.479	108.36	51.039	56.338	51.098	68.884	50.06	59.908	51.633	52.019	37.108	40.768	60.975	53.16	45.321	35.369	80.162	109.95	102.71	86.319	99.905	60.415	91.198	49.204	100.05	123.31	79	91.439	101.42	116.64	107.63	111.8	91.225	126.19	124.2	120.49	122.74	86.793	104.86	62.434	57.628	59.372	52.507	84	78.549	42.65	28.16	18.493	30.594	49.102	42.462	28.879	34.9	36.359	41.881	56.125	60.448	57.914	66.408	52.278	62.306	45.826	55.803	47.592	53.217	48.218	53.861	54.936	57.498	70.633	74.599	61.53	65.567	51.904	55.588	61.555	64.846	67.483	71.979	93.579	94.827	90.112	120.46	120.05	115.48	112.99	90.367	88.647	109.86	114.74	113.71	117.51	113.98	108.35	102.23	88.429	102.85	107.92	90.909	99.548	112.23	109.2	99.449	98.212	83.05	81.195
94.462	49	133.26	0	94.154	65.246	68.549	106.41	77.827	115.49	129.45	83.433	90.022	102.64	119.42	110.57	119.12	122.53	129.39	103.97	115.87	106.69	105.87	100.7	121.63	111.46	108.68	100.89	106.7	109.65	98.407	116.27	106.74	97.411	95.906	112.61	90	96.468	100.57	111.65	90.896	94.202	114.98	85.153	119.75	120.83	88.961	101.4	100.58	126.69	118.47	114.62	128.35	112.77	124.52	119.83	120.82	124.02	104.25	94.631	103.75	90.791	111.44	111.72	80.131	92.466	112.25	118.43	102.94	101.75	93.011	73.116	96.224	85.994	78.689	116.04	106.2	104.44	113.3	122.77	91.449	84.935	141.65	88.532	125.46	77.685	86.331	142.82	153.59	164.46	159.38	144.12	68.739	61.082	150.9	159.23	142.56	148.2	65.49	146.05	60.712	85.668	138.52	141.92	139.61	158.43	63.569	149.91	160.04	66.43	135.19	139.3	147.09	53.833	155.6	142.3	132.75	51.856	141.16	139.21	49.346	109.86	64.101	128.05	64.459	93.193	102.26	88.64	73.116	81.32	81.327	66.888	79.668	86.087	63.348	37.121	19.9	10.817	73.144	71.091	64.908	59.775	63.71	53.619	57.767	54.378	64.42	60.819	47.032	58.31	42.568	46.422	48.094	31.401	38.419	50.289	48.518	49.204	34.713	17.059	37.229	17.059	36.497	42.497	30.017	23.043	38.171	33.838	23.622	104.69	131.04	131.14	150.5	96.047	141.64	127.53	152.12	158.37	88.125	137.44	135.31	135.17	127.35	70.392	144.41	61.563	137.89	123.49	74.202	141.09	114.13	124.94	80.511	51.701	118.2	75.353	128.33	156.76	129.7	124.98	131.89	128.05	122.81	146.43	108.83	115.4	158.97	131.01	149.19	124.64	70.164	94.626	99.975	69.469	61.335	138.95	135.4	127.07	67.786	75.053	90.322	51.264	85.34	84.788	75.346	95.65	127.55	93.648	81.222	67.35	80.554	111.04	44.508	102	82.595	96.125	82.122	76.191	58.728	123.88	139.79	123.07	108.04	101.6	91.356	110.78	116.28	112.83	118.44	98.362	105.77	88.606	101.6	86.983	99.333	95.546	107.09	100.19	114.56	89.465	99.378	91.537	91.406	67.661	80.312	84.976	93.306	88.741	91.668	77.032	85.358	76.072	87.189	57.14	66.432	59.642	63.278	27.824	54.248	24.203	59.424	53.921	35.421	41.807	27.701	70.522	40.356	64.152	36.194	56.255	41.272	77.525	83.188	79.537	46.509	38.258	48.929	37.479	63.18	52.855
107.71	115.43	59.245	94.154	0	31.464	33.556	105.86	31.464	94.096	49.749	102.23	115.88	93.215	125.05	122.45	121.97	132.67	131.03	124.08	126.62	117	127.53	95.551	122.36	112.09	119.7	104.99	101.73	87.207	117	113.01	114.98	98.985	109.78	105.21	99.182	80.331	89.202	90.399	85.434	77.13	100.76	71.624	113.59	116.52	51.176	67.127	62.137	102.11	99.79	89.202	120.45	94.81	89.056	100.06	94.345	108.17	41.917	35.242	37.363	91.269	81.4	113.81	57.896	65.383	116.54	109.82	114.78	103.75	101.48	55.018	49.457	45.629	63.569	114.86	120.7	108.95	103.23	97.601	106.27	117.93	99.73	125.21	89.32	123.22	131.03	119.25	110.18	108.2	94.684	111.83	76.564	90.41	111.6	109.11	86.105	94.493	93.702	82.982	80.38	95.99	73.253	95.541	84.101	86.116	95.058	87.155	96.607	85.907	67.365	66.34	78.746	78.556	99.182	104.14	76.426	87.761	88.741	93.027	89.476	20.347	76.459	45	86.706	21.213	13.077	25.1	41.024	87.487	102.14	110.96	86.197	80.784	101.36	106.1	95.671	90.995	116.12	114.1	119.84	107.67	114.92	114.73	119.42	96.104	113.93	83.75	93.022	119.9	99.725	103.57	95.058	93.14	87.413	109.57	99.252	56.921	74.431	88.69	100.26	78.115	62.714	92.612	90.355	82.813	81.768	65.376	75.24	129.32	109	119.16	111.87	125.38	111.87	109.49	104.45	105.78	119.85	119.42	97.831	56.365	93	91.005	62.209	93.728	69.13	78.013	92.309	61.693	68.949	67.809	86.319	53.16	52.364	80.418	91.329	107.44	87.71	93.493	85.053	87.23	77.084	83.821	38.066	47.937	112.88	73.362	78.473	50.289	39.875	117.93	115.11	51.078	61.847	103.87	115.36	51.176	67.543	117.94	85.913	45.793	96.073	118.13	104.95	118.04	116.78	125.14	113.45	102.04	107.67	89.549	65.529	76.236	17.748	72.808	28.089	84.605	51.4	80.876	81.099	45.891	34.728	67.476	31.321	51.088	69.757	59.211	76.223	62.976	81.572	47.686	85.872	37.108	80.536	42.071	80.647	49.265	83.606	43.232	72.478	61.725	66.317	51.875	77.942	58.839	77.981	53.273	66.408	51.352	71.281	56.868	80.218	48.42	75.647	55.72	104.29	75.862	97.75	73.489	68.653	58.922	82.123	90.411	80.283	102.6	68.078	95.942	59.338	39.906	54.855	102.82	86.91	90.637	85.049	76.174	80.594	68.976	71.591	55.031
103.39	94.921	83.57	65.246	31.464	0	10.863	105.86	17.493	101.4	73.546	95.237	101.24	88.459	121.45	116.03	117.87	126.02	127.15	113.5	118.27	108.49	115.25	91.049	116.35	105.25	109.6	95.656	95.341	86.168	102.75	105.85	103.62	88.114	95.294	97.211	84.694	72.187	79.681	84.959	72.312	67.149	96.094	58.224	114.17	115.98	48.836	63.592	57.628	109.81	104.37	95.315	117.76	94.747	95.588	100	95.765	105.21	53.488	43.474	48.353	87.098	79.158	111.63	46.968	56.365	114.52	111.72	109.12	101.56	95.76	43.509	48.353	38.341	46.573	115.97	116.55	107	106.18	106.28	100.17	105.95	114.15	111.87	101.7	107.51	115.04	124.3	121.99	125.91	116.53	118.55	67.037	74.873	120.69	123.02	103.16	109.77	77.782	102.93	65.582	84.699	93.989	106.78	99.644	109.41	76.485	105.39	115.22	69.671	88.057	89.85	99.544	59.674	113.72	110.35	90.449	66.212	100.08	101.42	62.849	48.374	54.736	68.476	63.166	32.311	39	25.807	21.84	82.547	87.115	91.591	75.67	73.471	80.808	83.97	70.036	63.922	102.47	99.765	102.81	91.684	96.84	94.921	98.823	79.006	94.62	70.697	74.947	98.046	78.365	81.228	73.116	68.884	64.413	84.534	75.372	38.184	49.86	61.335	73.178	50.379	37.108	66.476	61.27	53.16	53.684	35.44	44.598	119.86	114.8	120.69	123.88	113.6	120.17	113.11	120.63	123.3	106	121.09	105.19	81.111	95.011	71.26	87.772	70.491	86.377	83.223	72.132	84.297	72.097	77.24	68.71	22.45	65.406	61.033	102.42	122.69	97.831	97.883	96.115	94.874	86.058	99.71	55.399	63.451	127.79	85.592	97.99	70.164	22.583	109.84	109.22	33.03	38.066	115.47	116.55	69.778	46.883	101.24	85.212	16.155	83.006	107.04	94.191	107.2	116.68	110.1	95.153	81	88.69	85.959	37.363	83.054	28.302	77.363	34.424	77.305	34.843	94.462	100.82	69.584	54.991	75.809	44.125	66.136	82.304	71.26	86.753	65.315	84.392	48.062	87.258	41.097	83.319	50.08	86.499	56.577	90.73	48.343	77.052	63.166	67.037	41.533	72.973	56.338	77.169	55.588	68.454	47.339	69.577	50.02	76.818	32.877	67.642	45.121	90.459	49.642	82.11	47.592	58.483	46.008	61.872	71.796	57.371	91.448	44.876	83.858	33.392	17.973	25.984	93.935	83.671	85.197	68.277	56.561	64.764	48.187	62.028	39.864
107.14	98.722	82.474	68.549	33.556	10.863	0	108.17	10.863	105.17	69.721	98.904	95.932	82.104	118.8	113.02	113.76	121.2	122.09	109.13	112.54	103.25	109.61	86.267	109.68	98.646	103.05	88.837	88.238	78.962	95.598	97.801	95.755	80.062	87.367	88.102	76.492	62.841	70.007	75.007	62.65	57.035	87.556	48.083	112.52	113.43	40.755	53.46	46.936	109.75	103.4	94.26	111.2	89.224	89.983	93.268	88.459	96.861	47.36	37.683	41.158	86.116	69.455	110.42	37.656	45.706	114.39	111.14	107.95	101.91	94.889	36.455	38.419	27.857	36.263	118.35	118.61	108.48	107.63	108.62	101.47	105.91	114.17	110.75	104.19	107.35	113.38	119.47	116.83	121.95	114.55	112.52	67.186	73.865	114.35	117.44	99.78	105.01	75.166	100.04	64.039	79.423	91.761	100.85	95.147	106.03	72.402	100.45	109.93	65.223	84.923	87.607	95.473	56.859	107.06	102.42	84.717	62.658	92.634	93.381	57.827	46.968	46.968	63.789	55.714	27.24	37.483	20.149	12.042	85.217	81.443	88.459	71.33	68.381	76.25	87.733	72.794	67.424	105.72	101.95	105.93	95.3	97.036	97.036	99.328	80.087	92.914	71.889	77.685	97.052	79.316	80.399	71.063	69.549	63.836	81.523	72.256	39.319	49.699	62.929	71	53.889	38.51	63.095	59.582	53.141	50.537	35.972	46.615	117.96	112.46	116.87	120.98	111.31	116.92	109.92	119.31	121.03	102.96	115	98.818	78.16	85.913	64.062	84.06	64.164	79.656	74.216	64.101	79.019	62.658	68.586	59.641	21.307	57.862	51.933	101.29	119	93.236	91.406	90.642	88.38	79.825	92.962	50.863	57.463	124.86	78.179	91.957	64.908	12.806	110.71	109.43	23.431	30.017	114.77	109.62	63.317	38	99.469	88.617	17.521	76.446	108.62	96.923	103.99	111.79	105.38	89.252	75.226	81.67	77	33.675	86.753	31.953	79.467	35.029	78.243	32.342	95.021	100.45	67.112	52.517	77.414	44.328	62.976	80.685	66.753	83.952	59.498	81.019	41.665	85.884	36.729	83.331	45.365	86.081	50.725	88.736	44.933	76.387	59.666	64.125	38.536	72.808	51.633	74.893	52.383	67.082	44.463	68.797	45.651	75.372	43.179	75.061	54.23	96.483	56.761	87.287	53.388	65.232	53.358	67.004	77.201	63.05	98.221	53.713	88.983	40.112	27.943	32.722	98.732	89.482	91.826	75.349	63.743	68.588	52.06	65.172	42.932
20.688	76.066	89.185	106.41	105.86	105.86	108.17	0	117	29.53	105.99	27.313	89.325	81.222	55.118	59.447	68.096	81.841	82.28	77.724	89.157	79.931	93.67	67.276	95.462	90.261	95.807	91.302	91.247	88.831	106.3	106.78	108.78	102.65	111.13	116.13	108.75	107.78	116.06	120.34	116.97	116.4	106.48	116.43	40.694	50.22	94.958	114.9	124.88	35.44	36	40.162	93.043	74.25	80.629	87.835	93.408	108.1	96.804	94.191	107.95	36.824	114.73	36.346	102.19	119.55	27.166	30.083	39.674	20.64	35.889	89.515	113.53	112.87	122.45	10.488	19.723	10.77	13.153	29.223	22.716	47.969	55.335	60.108	41.809	62.097	73.498	79.931	93.365	98.615	92.849	92.563	47.645	60.166	100.8	103.43	83.475	93.011	68.308	88.386	62.522	77.356	84.617	94.837	88.482	107.04	83.054	102.23	111.07	78.88	90.2	93.568	100.61	76.87	114.53	111.5	95.126	87.029	111.18	113.08	113.72	106.87	110.41	117.12	119.48	107.1	109.66	117.62	117.43	25.962	87.96	83.863	68.848	71.218	92.919	79.328	89.236	95.677	49.285	49.85	62.562	56.374	66.242	70.285	76.381	58.429	77.182	49.193	61.082	85.621	73.342	81.511	82.765	83.433	80.765	102.81	95	75.166	84.982	94.552	104.45	95.436	87.607	102.92	109.43	105.89	107.21	102.87	108.72	57.914	51.962	65.192	72.388	63.734	66.558	57.228	70.498	82.395	71.533	89.677	92.223	102.3	115.73	106.38	115.14	111.02	116.33	114.89	116.11	120.17	115	118.54	117.85	114.25	112.78	119.79	50.784	87.373	76.948	87.516	86.925	91.187	89.264	114.74	95.974	101.48	81.841	109.12	118.27	106.32	104.77	32.573	29.597	106.81	113.05	51.225	97.082	119.75	113.38	70.612	22.561	101.21	90.2	40.125	36.469	65.833	74.175	89.493	101.52	103.09	110.52	107.28	105.9	35.525	89.269	33.985	80.218	35.693	80.957	49.406	72.076	94.889	89.922	42.485	77.363	79.108	60.15	80.821	62.769	79.145	56.921	86.925	39.446	84.599	33.526	84.392	38.497	87.184	49.98	76.544	43.578	64.777	58.958	74.84	40.509	72.925	49.285	68.381	50.675	70.036	45.222	74.027	44.147	95.706	60.689	80.72	60.879	104.16	59.974	93.407	61.247	71.81	73.345	69.644	83.59	60.02	104.21	49.432	94.43	98.009	103.82	38.968	39.713	48.433	73.508	80.842	57.91	74.049	47.574	69.343
116.75	109.48	83.03	77.827	31.464	17.493	10.863	117	0	112.45	67.683	108.85	103.99	88.153	127.03	121.52	121.31	128.72	129	117.43	119.65	110.76	117.21	93.424	115.68	104.85	109.71	95.216	93.915	83.409	102.04	102.57	101.25	85.381	93	91.586	81.884	66.068	72.794	76.485	65.795	59.017	91.291	50.379	120.36	121.12	44.057	53.722	44.598	116.49	110.57	100.97	116.71	94.968	93.941	98.005	92.223	100.49	47.676	39.115	38.859	94.942	70.583	118.94	41.689	45.793	123.22	119.08	117.06	110.82	104.05	43.232	36.959	27.166	37.108	127.04	128.2	117.58	115.78	115.56	111.18	116.11	119.11	120.77	110.14	117.79	123.37	124.62	119.7	123.7	115.94	116.2	76.994	84.083	117	119.18	102.05	106.89	84.865	101.52	74.047	87.281	93.285	103.06	97.052	105.56	81.498	100.85	109.86	74.095	85.709	87.824	95.483	66.701	107.12	104.05	85.855	72.069	92.806	93.926	65.1	43.886	52.896	59.624	61.041	24.372	33.541	12	10.817	94.763	89.325	97.954	79.687	75.802	84.971	98.412	83.193	77.421	116.4	112.65	116.77	106.07	107.64	107.88	109.97	90.807	103	82.304	88.527	107.28	90.05	90.719	81.056	80.081	74.277	90.598	81.566	50.02	60.216	73.034	80.106	63.828	49.204	71.896	68.22	62.209	58.958	45.321	55.236	127.33	118.85	123.49	125.42	120.77	122.2	116.4	123.22	124	112.27	119.99	101.89	76.896	87	70.668	81.277	71.127	77.44	73.986	69.462	75.512	62.032	66.558	63.726	27.821	55.371	55.687	106.72	121.86	96.938	95.21	93.263	91.132	82.28	91.978	50.646	56.604	128.37	77.653	89.944	63	18.815	120.67	118.95	28.443	35.369	120.31	113.93	59.169	42.591	109.47	97.463	27.659	83.51	119.01	107.32	112.95	118.08	113.82	96.933	82.976	88.284	79.881	42.119	93.968	35.623	87.069	40.361	87.943	42.237	100.22	103.41	66.678	53.16	84.03	48.466	65.544	85.276	69.469	88.6	64.109	87.396	45.891	93.499	41.024	91.027	48.559	92.984	53.413	94.773	49.93	83.409	66.045	71.035	47.339	81.884	58.172	82.541	58.532	74.337	52.106	77.065	53.273	83.839	49.966	84.07	62.174	106.71	65.159	97.794	63.077	74.661	62.658	77.531	87.687	73.242	108.02	61.23	99.277	49.528	35.399	41.025	108.81	98.49	100.97	85.201	73.485	79.236	62.803	75.188	53.301
38.419	92.661	73.308	115.49	94.096	101.4	105.17	29.53	112.45	0	94.366	44.699	110.43	94.451	78.804	83.869	89.314	104.53	102.79	101.34	110.35	100.68	115.96	82.813	113.56	107.46	115.22	107.81	105.8	97.954	124.78	121.79	125.53	116.58	127.24	128.44	122.75	115.88	125.38	128.07	126.15	123.07	117.92	122.43	60.266	70.185	96.338	118.01	125.93	38.678	46.562	45.177	109.2	85.959	85.726	99.091	102.06	119.99	92.016	89.755	102.6	55.027	120.28	60.042	106.22	122.92	53.348	48.466	65.803	45.188	58.992	93.963	112.71	112.34	125.93	31.464	48.094	39.648	28.302	15.297	49.518	75.027	45.1	87.413	19.9	88.227	100.31	91.044	95.483	93.193	79.656	100.12	60.15	78.102	105.64	103.1	76.837	89.95	86.776	78.205	76.948	94.446	72.553	96.135	84.244	94.795	100.33	95.927	105.02	93.926	79.549	79.718	91.099	89.828	112.68	116.91	92.114	101.72	111.07	115.39	125.24	94.159	119.27	106.1	129.69	99.97	98.473	111.17	115.57	39.573	106	105.1	84.119	83.57	110.63	93.771	101.56	105.35	70.292	72.808	83.03	73.878	89.465	90.443	98.681	76.824	99.705	64.156	76.072	107.79	90.791	100.18	99.609	97.944	94.968	120.69	111.54	79.662	94.731	105.62	119.3	102.39	93.054	116.54	120.66	114.91	117.14	107.71	114.37	85.569	62.129	81.4	73.485	90.41	73.253	70.221	62.402	74.733	96.234	102.97	97.329	89.067	121.45	119.52	101.93	124.29	110.19	116.72	128.14	109.76	116.27	116.64	127.85	114.93	107.89	128.18	48.114	84.534	78.518	94.589	87.338	94.631	90.377	110.61	88.153	95.321	79.032	106.9	110.8	97.678	104.19	61.229	58	109.17	117.58	48.415	109.2	111.66	119.43	95.11	27	101.21	105.91	66.678	57.671	90.255	90.344	112.77	120.79	119.58	127.08	115.88	111.72	18.493	79.454	29.034	73.178	51.439	84.652	36.62	56.524	82.292	79.662	33	68.272	72.042	54.166	77.227	61.286	82.171	64.622	87.155	50.319	81.443	39.648	80.833	40.62	85.188	53.047	73.831	45.464	67.971	63.781	78.441	52.621	77.11	59.068	68.848	53.889	72.201	52.621	78.842	56.683	89.279	57.103	74.19	69.899	105.97	70.9	97.386	59.827	69.308	80.86	78.412	89.476	64.762	102.48	59.681	95.126	93.274	103.31	51.265	37.235	46.594	76.959	83.246	67.597	80.124	54.18	71.731
